level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	157	1	1	1	2083	1449	16	35	53.389206	lL
5	1	158	1	1	1	2129	1467	30	13	85.262871	ZSL
5	1	159	1	1	1	2755	1451	64	17	88.956436	VENT
5	1	160	1	1	1	3192	1450	35	18	96.842384	190
5	1	161	1	1	1	3313	1449	16	35	40.378796	ll
5	1	162	1	1	1	3848	1451	64	17	83.844872	VENT
5	1	163	1	1	1	338	1480	65	15	92.677849	BOILER
5	1	163	1	1	2	419	1480	35	15	92.677849	OFA
5	1	164	1	1	1	504	1472	66	18	88.529602	200Ax1
5	1	165	1	1	1	1040	1477	20	13	92.189240	AH
5	1	166	1	1	1	1042	1494	16	13	96.833328	LT
5	1	167	1	1	1	1093	1494	29	13	92.260056	LSH
5	1	168	1	1	1	1097	1477	21	13	95.813484	AH
5	1	169	1	1	1	1307	1485	32	13	69.891571	ZSH
5	1	170	1	1	1	1414	1476	101	17	71.944038	OUTSIDE
5	1	171	1	1	1	1585	1480	65	15	93.220940	BOILER
5	1	171	1	1	2	1666	1480	35	15	93.220940	OFA
5	1	172	1	1	1	1765	1486	66	18	41.786255	200Ax1
5	1	173	1	1	1	1894	1492	17	7	36.227104	=
5	1	174	1	1	1	1894	1500	18	6	23.063192	Z|
5	1	175	1	1	1	2036	1484	19	13	94.458229	86
5	1	176	1	1	1	2630	1466	20	28	38.894470	a
5	1	176	1	1	2	2653	1482	9	12	87.780647	H
5	1	177	1	1	1	2736	1476	101	17	70.331184	OUTSIDE
5	1	178	1	1	1	2870	1480	66	15	90.624260	BOILER
5	1	178	1	1	2	2952	1480	35	15	90.624260	OFA
5	1	179	1	1	1	3505	1477	20	13	92.407219	AH
5	1	180	1	1	1	3506	1494	18	12	87.969460	PT
5	1	181	1	1	1	3558	1494	29	13	92.073997	LSH
5	1	182	1	1	1	3562	1477	21	13	94.887642	AH
5	1	183	1	1	1	3619	1477	21	13	64.261803	AH
5	1	184	1	1	1	3621	1494	16	13	80.653694	LT
5	1	185	1	1	1	3671	1494	31	12	96.046120	PSH
5	1	186	1	1	1	3676	1477	21	13	95.930000	AH
5	1	187	1	1	1	3793	1466	14	27	9.167967	\
5	1	187	1	1	2	3830	1476	101	17	9.167967	OUTSIDE
5	1	188	1	1	1	964	1471	29	49	10.587072	é
5	1	189	1	1	1	985	1511	16	12	46.526764	91
5	1	190	1	1	1	1040	1511	9	12	66.052071	0.
5	1	191	1	1	1	1150	1472	113	56	71.788017	O@
5	1	192	1	1	1	1313	1502	20	12	34.391762	77
5	1	193	1	1	1	2274	1472	56	56	36.573669	@)
5	1	194	1	1	1	2663	1515	38	13	50.039085	50Ax1
5	1	195	1	1	1	3041	1478	66	17	89.667900	200Ax1
5	1	195	1	1	2	3124	1481	18	33	26.597471	3
5	1	196	1	1	1	3799	1498	67	17	91.261108	200Ax
5	1	196	1	1	2	3859	1494	11	31	91.261108	1
5	1	197	1	1	1	290	1512	142	17	84.646629	12PB001-PID-200
5	1	197	1	1	2	443	1509	42	25	87.309784	(C-8)
5	1	198	1	1	1	1325	1524	45	12	50.960964	150Ax1
5	1	199	1	1	1	1537	1512	142	17	82.047401	12PB001-PID-200
5	1	199	1	1	2	1690	1509	42	25	85.621735	(C-8)
5	1	200	1	1	1	2822	1512	142	17	74.595856	12PB001-PID-200
5	1	200	1	1	2	2975	1509	43	25	90.224083	(C-8)
5	1	201	1	1	1	3643	1538	39	13	85.790115	150Ax
5	1	202	1	1	1	3713	1464	34	78	65.349915	E
5	1	203	1	1	1	456	1558	155	13	31.385937	11528-501-HBY-200
5	1	204	1	1	1	653	1494	82	62	34.065533	lee
5	1	205	1	1	1	1782	1539	147	13	22.832790	1528—-502-HBY—200
5	1	206	1	1	1	3000	1561	156	12	41.962627	11528-503-HBY-200
5	1	207	1	1	1	3710	1560	14	11	12.375784	@
5	1	208	1	1	1	632	1555	64	64	19.659595	(i)
5	1	208	1	1	2	706	1585	118	17	95.297653	FLEXIBLE
5	1	208	1	1	3	844	1585	59	17	96.235405	HOSE
5	1	209	1	1	1	1946	1554	60	65	46.972816	(2)
5	1	209	1	1	2	2016	1585	115	17	0.000000	rLexipLe
5	1	209	1	1	3	2151	1585	59	17	96.116974	HOSE
5	1	210	1	1	1	3244	1585	117	17	95.989799	FLEXIBLE
5	1	210	1	1	2	3382	1585	58	17	96.048698	HOSE
5	1	211	1	1	1	3512	1582	14	28	22.617165	{|
5	1	211	1	1	2	3554	1600	18	1	82.361511	|
5	1	211	1	1	3	3607	1600	22	1	55.208126	Vj
5	1	211	1	1	4	3663	1600	23	1	70.626572	|
5	1	212	1	1	1	2500	1601	1	19	79.503777	|
5	1	213	1	1	1	957	1601	28	50	30.141344	La
5	1	214	1	1	1	1296	1628	5	15	46.366295	i
5	1	214	1	1	2	1319	1601	1	50	92.092079	|
5	1	215	1	1	1	2368	1621	19	19	94.387978	LT
5	1	215	1	1	2	2400	1621	47	19	91.873940	TYPE
